race_id	0	1	2	3
202309050505	馬単	9 → 3	1220	3
202309050505	三連複	2 - 3 - 9	3110	10
202309050505	三連単	9 → 3 → 2	12070	33
202309050506	単勝	3	1820	6
202309050506	複勝	3 2 8	380 380 210	6 5 2
202309050506	枠連	2 - 3	7660	18
202309050506	馬連	2 - 3	6770	17
202309050506	ワイド	2 - 3 3 - 8 2 - 8	1,590 850 1,060	17 9 12
202309050506	馬単	3 → 2	17660	37
202309050506	三連複	2 - 3 - 8	8890	27
202309050506	三連単	3 → 2 → 8	88400	188
202309050507	単勝	8	660	4
202309050507	複勝	8 7 3	130 120 110	4 3 1
202309050507	馬連	7 - 8	1730	6
202309050507	ワイド	7 - 8 3 - 8 3 - 7	310 180 150	6 3 2
202309050507	馬単	8 → 7	3610	13
202309050507	三連複	3 - 7 - 8	440	2
202309050507	三連単	8 → 7 → 3	6810	22
202309050508	単勝	13	210	1
202309050508	複勝	13 14 1	140 170 290	1 3 6
202309050508	枠連	7 - 7	620	2
202309050508	馬連	13 - 14	620	2
202309050508	ワイド	13 - 14 1 - 13 1 - 14	310 600 750	1 5 8
202309050508	馬単	13 → 14	840	2
202309050508	三連複	1 - 13 - 14	1910	3
202309050508	三連単	13 → 14 → 1	5510	6
202309050509	単勝	12	780	3
202309050509	複勝	12 9 10	240 120 720	4 1 9
202309050509	枠連	5 - 6	810	3
202309050509	馬連	9 - 12	760	2
202309050509	ワイド	9 - 12 10 - 12 9 - 10	400 3,260 1,060	3 31 11
202309050509	馬単	12 → 9	2180	6
202309050509	三連複	9 - 10 - 12	5860	18
202309050509	三連単	12 → 9 → 10	35380	105
202309050510	単勝	9	420	2
202309050510	複勝	9 13 8	140 140 330	2 1 7
202309050510	枠連	6 - 8	510	1
202309050510	馬連	9 - 13	610	1
202309050510	ワイド	9 - 13 8 - 9 8 - 13	250 1,000 1,000	1 12 11
202309050510	馬単	9 → 13	1420	2
202309050510	三連複	8 - 9 - 13	3150	7
202309050510	三連単	9 → 13 → 8	13050	33
202309050511	単勝	5	670	3
202309050511	複勝	5 2 1	300 450 250	5 8 2
202309050511	枠連	1 - 3	1110	3
202309050511	馬連	2 - 5	6280	21
202309050511	ワイド	2 - 5 1 - 5 1 - 2	1,850 1,110 2,290	19 11 32
202309050511	馬単	5 → 2	10050	31
202309050511	三連複	1 - 2 - 5	16310	54
202309050511	三連単	5 → 2 → 1	95370	296
202309050512	単勝	1	260	1
202309050512	複勝	1 9 7	130 280 190	1 5 4
202309050512	枠連	1 - 7	2060	7
202309050512	馬連	1 - 9	2210	7
202309050512	ワイド	1 - 9 1 - 7 7 - 9	660 280 1,070	7 3 13
202309050512	馬単	1 → 9	3200	13
202309050512	三連複	1 - 7 - 9	3290	10
202309050512	三連単	1 → 9 → 7	17440	55
202309050601	単勝	4	1220	6
202309050601	複勝	4 3 7	290 120 270	7 1 6
202309050601	枠連	3 - 4	1770	9
202309050601	馬連	3 - 4	1690	7
202309050601	ワイド	3 - 4 4 - 7 3 - 7	570 1,370 530	6 19 5
202309050601	馬単	4 → 3	4420	20
202309050601	三連複	3 - 4 - 7	4550	17
202309050601	三連単	4 → 3 → 7	23980	86
202309050602	単勝	13	870	4
202309050602	複勝	13 7 4	250 270 1,350	3 5 11
202309050602	枠連	4 - 7	2250	9
202309050602	馬連	7 - 13	3810	13
202309050602	ワイド	7 - 13 4 - 13 4 - 7	1,300 7,880 5,260	12 57 42
202309050602	馬単	13 → 7	8670	30
202309050602	三連複	4 - 7 - 13	64030	151
202309050602	三連単	13 → 7 → 4	282250	641
202309050603	単勝	7	430	2
202309050603	複勝	7 10 3	140 140 150	3 2 4
202309050603	枠連	4 - 6	600	2
202309050603	馬連	7 - 10	760	2
202309050603	ワイド	7 - 10 3 - 7 3 - 10	300 310 390	2 4 6
202309050603	馬単	7 → 10	1580	4
202309050603	三連複	3 - 7 - 10	1080	2
202309050603	三連単	7 → 10 → 3	6700	16
202309050604	単勝	5	310	2
202309050604	複勝	5 3 6	160 210 530	2 4 8
202309050604	枠連	3 - 5	1310	4
202309050604	馬連	3 - 5	1400	4
202309050604	ワイド	3 - 5 5 - 6 3 - 6	530 1,450 2,200	5 18 25
202309050604	馬単	5 → 3	2040	5
202309050604	三連複	3 - 5 - 6	8090	28
202309050604	三連単	5 → 3 → 6	26590	89
202309050605	単勝	5	2590	6
202309050605	複勝	5 10 8	400 150 220	6 2 4
202309050605	枠連	5 - 8	2920	9
202309050605	馬連	5 - 10	3220	11
202309050605	ワイド	5 - 10 5 - 8 8 - 10	770 1,380 440	9 15 4
202309050605	馬単	5 → 10	10090	28
202309050605	三連複	5 - 8 - 10	6450	21
202309050605	三連単	5 → 10 → 8	60040	151
202309050606	単勝	5	240	2
202309050606	複勝	5 2 7	110 110 1,170	2 1 11
202309050606	枠連	2 - 5	160	1
202309050606	馬連	2 - 5	170	1
202309050606	ワイド	2 - 5 5 - 7 2 - 7	130 2,460 2,450	1 23 22
202309050606	馬単	5 → 2	390	2
202309050606	三連複	2 - 5 - 7	3590	9
202309050606	三連単	5 → 2 → 7	10390	30
202309050607	単勝	3	350	2
202309050607	複勝	3 4 8	270 540 250	3 6 2
202309050607	枠連	3 - 4	3350	12
202309050607	馬連	3 - 4	3810	14
202309050607	ワイド	3 - 4 3 - 8 4 - 8	1,180 430 720	16 5 10
202309050607	馬単	3 → 4	5560	22
202309050607	三連複	3 - 4 - 8	3940	16
202309050607	三連単	3 → 4 → 8	29740	109
202309050608	単勝	14	720	5
202309050608	複勝	14 12 7	250 180 180	6 1 2
202309050608	枠連	7 - 8	1020	4
202309050608	馬連	12 - 14	2640	12
202309050608	ワイド	12 - 14 7 - 14 7 - 12	860 660 550	12 8 3
202309050608	馬単	14 → 12	5530	26
202309050608	三連複	7 - 12 - 14	3900	11
202309050608	三連単	14 → 12 → 7	29950	100
202309050609	単勝	9	2250	6
202309050609	複勝	9 8 11	310 110 130	7 1 2
202309050609	枠連	7 - 7	1640	6
202309050609	馬連	8 - 9	1720	5
202309050609	ワイド	8 - 9 9 - 11 8 - 11	490 570 160	5 7 1
202309050609	馬単	9 → 8	6020	20
202309050609	三連複	8 - 9 - 11	1010	3
202309050609	三連単	9 → 8 → 11	18170	51
202309050610	単勝	14	160	1
202309050610	複勝	14 12 16	110 180 660	1 2 12
202309050610	枠連	6 - 7	500	1
202309050610	馬連	12 - 14	550	1
202309050610	ワイド	12 - 14 14 - 16 12 - 16	280 1,280 4,500	1 12 45
202309050610	馬単	14 → 12	640	1
202309050610	三連複	12 - 14 - 16	9690	27
202309050610	三連単	14 → 12 → 16	21340	48
202309050611	単勝	3	270	1
202309050611	複勝	3 1 5	130 280 320	1 4 5
202309050611	枠連	1 - 2	1190	6
202309050611	馬連	1 - 3	1280	4
202309050611	ワイド	1 - 3 3 - 5 1 - 5	520 590 1,720	4 5 18
202309050611	馬単	3 → 1	1990	6
202309050611	三連複	1 - 3 - 5	3540	10
202309050611	三連単	3 → 1 → 5	12910	32
202309050612	単勝	11	150	1
202309050612	複勝	11 15 9	110 260 190	1 5 4
202309050612	枠連	6 - 8	430	1
202309050612	馬連	11 - 15	610	2
202309050612	ワイド	11 - 15 9 - 11 9 - 15	330 310 1,280	4 2 14
202309050612	馬単	11 → 15	740	2
202309050612	三連複	9 - 11 - 15	1510	3
202309050612	三連単	11 → 15 → 9	3980	7
202309050701	単勝	8	610	4
202309050701	複勝	8 5 4	200 370 210	2 7 4
202309050701	枠連	4 - 5	3410	13
202309050701	馬連	5 - 8	4270	17
202309050701	ワイド	5 - 8 4 - 8 4 - 5	1,150 750 1,180	17 9 19
202309050701	馬単	8 → 5	6320	33
202309050701	三連複	4 - 5 - 8	7290	28
202309050701	三連単	8 → 5 → 4	42590	174
202309050702	単勝	2	740	3
202309050702	複勝	2 3 14	580 750 410	4 5 2
202309050702	枠連	2 - 2	5210	12
202309050702	馬連	2 - 3	5100	12
202309050702	ワイド	2 - 3 2 - 14 3 - 14	1,090 620 950	12 7 11
202309050702	馬単	2 → 3	7600	20
202309050702	三連複	2 - 3 - 14	9070	21
202309050702	三連単	2 → 3 → 14	43400	114
202309050703	単勝	7	440	2
202309050703	複勝	7 4 8	150 110 150	2 1 3
202309050703	枠連	2 - 4	270	1
202309050703	馬連	4 - 7	390	1
202309050703	ワイド	4 - 7 7 - 8 4 - 8	230 550 250	1 5 2
202309050703	馬単	7 → 4	950	3
202309050703	三連複	4 - 7 - 8	1010	1
202309050703	三連単	7 → 4 → 8	5860	5
202309050704	単勝	6	150	1
202309050704	複勝	6 3 2	110 180 460	1 3 8
202309050704	枠連	3 - 4	470	3
202309050704	馬連	3 - 6	600	3
202309050704	ワイド	3 - 6 2 - 6 2 - 3	280 650 2,430	2 7 24
202309050704	馬単	6 → 3	770	3
202309050704	三連複	2 - 3 - 6	3660	12
202309050704	三連単	6 → 3 → 2	10170	32
202309050705	単勝	10	220	1
202309050705	複勝	10 5 6	120 120 1,140	1 2 11
202309050705	枠連	4 - 6	370	1
202309050705	馬連	5 - 10	490	1
202309050705	ワイド	5 - 10 6 - 10 5 - 6	250 2,120 3,520	1 26 36
202309050705	馬単	10 → 5	760	1
202309050705	三連複	5 - 6 - 10	9310	31
202309050705	三連単	10 → 5 → 6	27820	85
202309050706	単勝	16	1730	6
202309050706	複勝	16 4 2	310 260 120	6 4 1
202309050706	枠連	2 - 8	3990	12
202309050706	馬連	4 - 16	9940	26
202309050706	ワイド	4 - 16 2 - 16 2 - 4	2,470 630 600	25 5 4
202309050706	馬単	16 → 4	17480	44
202309050706	三連複	2 - 4 - 16	4860	13
202309050706	三連単	16 → 4 → 2	63800	171
202309050707	単勝	2	160	1
202309050707	複勝	2 6 1	110 470 210	1 7 5
202309050707	馬連	2 - 6	3100	11
202309050707	ワイド	2 - 6 1 - 2 1 - 6	1,040 370 3,000	13 4 24
202309050707	馬単	2 → 6	3820	13
202309050707	三連複	1 - 2 - 6	5530	20
202309050707	三連単	2 → 6 → 1	21940	73
202309050708	単勝	2	220	1
202309050708	複勝	2 8 10	110 190 130	1 4 2
202309050708	枠連	1 - 4	910	4
202309050708	馬連	2 - 8	1120	4
202309050708	ワイド	2 - 8 2 - 10 8 - 10	340 190 320	4 1 2
202309050708	馬単	2 → 8	1540	4
202309050708	三連複	2 - 8 - 10	950	2
202309050708	三連単	2 → 8 → 10	4710	5
202309050709	単勝	7	720	5
202309050709	複勝	7 5 12	180 120 180	5 1 4
202309050709	枠連	4 - 5	730	3
202309050709	馬連	5 - 7	800	3
202309050709	ワイド	5 - 7 7 - 12 5 - 12	360 550 430	3 9 5
202309050709	馬単	7 → 5	1980	6
202309050709	三連複	5 - 7 - 12	1660	5
202309050709	三連単	7 → 5 → 12	10350	30
202309050710	単勝	6	2600	9
202309050710	複勝	6 16 2	490 310 180	9 5 2
202309050710	枠連	3 - 8	5760	17
202309050710	馬連	6 - 16	11310	34
202309050710	ワイド	6 - 16 2 - 6 2 - 16	3,040 1,500 1,010	36 17 11
202309050710	馬単	6 → 16	30170	74
202309050710	三連複	2 - 6 - 16	19750	60
202309050710	三連単	6 → 16 → 2	219770	513
202309050711	単勝	4	960	4
202309050711	複勝	4 10 14	270 180 170	5 3 2
202309050711	枠連	2 - 5	1620	7
202309050711	馬連	4 - 10	2700	10
202309050711	ワイド	4 - 10 4 - 14 10 - 14	780 780 490	8 7 3
202309050711	馬単	4 → 10	6830	25
202309050711	三連複	4 - 10 - 14	3960	7
202309050711	三連単	4 → 10 → 14	35140	94
202309050712	単勝	13	310	2
202309050712	複勝	13 10 6	150 370 770	1 6 10
202309050712	枠連	6 - 8	1490	8
202309050712	馬連	10 - 13	2880	11
202309050712	ワイド	10 - 13 6 - 13 6 - 10	980 2,180 6,600	13 28 46
202309050712	馬単	13 → 10	4040	15
202309050712	三連複	6 - 10 - 13	29910	84
202309050712	三連単	13 → 10 → 6	103160	321
202309050801	単勝	7	800	5
202309050801	複勝	7 6 13	250 570 140	5 8 1
202309050801	枠連	3 - 4	8200	19
202309050801	馬連	6 - 7	22760	36
202309050801	ワイド	6 - 7 7 - 13 6 - 13	4,880 530 1,450	33 4 17
202309050801	馬単	7 → 6	34510	67
202309050801	三連複	6 - 7 - 13	14650	40
202309050801	三連単	7 → 6 → 13	170470	399
202309050802	単勝	16	680	2
202309050802	複勝	16 12 4	180 110 220	3 1 5
202309050802	枠連	6 - 8	330	1
202309050802	馬連	12 - 16	740	3
202309050802	ワイド	12 - 16 4 - 16 4 - 12	310 840 310	2 7 3
202309050802	馬単	16 → 12	1790	6
202309050802	三連複	4 - 12 - 16	1670	4
202309050802	三連単	16 → 12 → 4	11170	27
202309050803	単勝	7	330	1
202309050803	複勝	7 3 6	140 150 240	1 3 4
202309050803	枠連	3 - 5	500	2
202309050803	馬連	3 - 7	850	3
202309050803	ワイド	3 - 7 6 - 7 3 - 6	380 620 800	3 6 9
202309050803	馬単	7 → 3	1690	5
202309050803	三連複	3 - 6 - 7	2500	7
202309050803	三連単	7 → 3 → 6	10190	26
202309050804	単勝	7	750	3
202309050804	複勝	7 15 9	220 140 2,690	3 1 14
202309050804	枠連	4 - 8	630	1
202309050804	馬連	7 - 15	920	2
202309050804	ワイド	7 - 15 7 - 9 9 - 15	440 13,150 7,110	2 75 56
202309050804	馬単	7 → 15	2300	6
202309050804	三連複	7 - 9 - 15	41270	110
202309050804	三連単	7 → 15 → 9	207100	530
202309050805	単勝	11	240	1
202309050805	複勝	11 4 2	110 170 140	1 4 2
202309050805	枠連	3 - 7	930	4
202309050805	馬連	4 - 11	900	2
202309050805	ワイド	4 - 11 2 - 11 2 - 4	350 190 370	3 1 5
202309050805	馬単	11 → 4	1360	3
202309050805	三連複	2 - 4 - 11	660	1
202309050805	三連単	11 → 4 → 2	4220	8
202309050806	単勝	8	990	4
202309050806	複勝	8 6 2	240 170 250	3 2 4
202309050806	枠連	3 - 4	1760	8
202309050806	馬連	6 - 8	2030	8
202309050806	ワイド	6 - 8 2 - 8 2 - 6	720 1,150 760	7 13 8
202309050806	馬単	8 → 6	5050	19
202309050806	三連複	2 - 6 - 8	4580	15
202309050806	三連単	8 → 6 → 2	30690	83
202309050807	単勝	11	220	1
202309050807	複勝	11 2 9	110 110 140	1 2 4
202309050807	枠連	2 - 8	390	2
202309050807	馬連	2 - 11	420	1
202309050807	ワイド	2 - 11 9 - 11 2 - 9	190 270 380	1 3 5
202309050807	馬単	11 → 2	690	1
202309050807	三連複	2 - 9 - 11	620	1
202309050807	三連単	11 → 2 → 9	2040	1
202309050808	単勝	6	170	1
202309050808	複勝	6 3 10	110 130 230	1 2 6
202309050808	枠連	3 - 5	280	1
202309050808	馬連	3 - 6	270	1
202309050808	ワイド	3 - 6 6 - 10 3 - 10	160 470 710	1 5 9
202309050808	馬単	6 → 3	370	1
202309050808	三連複	3 - 6 - 10	1150	4
202309050808	三連単	6 → 3 → 10	2360	4
202309050809	単勝	15	390	1
202309050809	複勝	15 13 14	200 1,440 430	1 14 7
202309050809	枠連	7 - 8	3140	17
202309050809	馬連	13 - 15	10680	37
202309050809	ワイド	13 - 15 14 - 15 13 - 14	3,360 1,090 9,550	37 8 77
202309050809	馬単	15 → 13	15110	63
202309050809	三連複	13 - 14 - 15	39390	136
202309050809	三連単	15 → 13 → 14	166430	610
202309050810	単勝	8	960	5
202309050810	複勝	8 13 3	330 430 650	6 8 10
202309050810	枠連	6 - 8	3760	18
202309050810	馬連	8 - 13	6520	30
202309050810	ワイド	8 - 13 3 - 8 3 - 13	2,140 3,230 3,850	31 44 49
202309050810	馬単	8 → 13	12170	56
202309050810	三連複	3 - 8 - 13	39260	154
202309050810	三連単	8 → 13 → 3	220770	846
202309050811	単勝	12	1190	4
202309050811	複勝	12 15 6	380 140 260	8 1 4
202309050811	枠連	6 - 8	1430	6
202309050811	馬連	12 - 15	1610	5
202309050811	ワイド	12 - 15 6 - 12 6 - 15	710 2,130 660	6 25 3
202309050811	馬単	12 → 15	4260	12
202309050811	三連複	6 - 12 - 15	5750	13
202309050811	三連単	12 → 15 → 6	33030	100
202309050812	単勝	10	1110	6
202309050812	複勝	10 4 2	330 160 2,280	6 1 13
202309050812	枠連	3 - 6	1150	4
202309050812	馬連	4 - 10	2120	7
202309050812	ワイド	4 - 10 2 - 10 2 - 4	820 19,160 6,000	7 78 51
202309050812	馬単	10 → 4	4060	11
202309050812	三連複	2 - 4 - 10	63330	161
202309050812	三連単	10 → 4 → 2	265360	736
202309050901	単勝	3	470	2
202309050901	複勝	3 14 7	220 910 310	2 10 5
202309050901	枠連	2 - 7	5350	16
202309050901	馬連	3 - 14	13220	29
202309050901	ワイド	3 - 14 3 - 7 7 - 14	3,910 1,240 3,110	35 11 27
202309050901	馬単	3 → 14	17630	43
202309050901	三連複	3 - 7 - 14	33170	78
202309050901	三連単	3 → 14 → 7	196900	419
202309050902	単勝	2	270	1
202309050902	複勝	2 10 3	120 650 160	1 8 3
202309050902	枠連	2 - 6	1270	6
202309050902	馬連	2 - 10	4770	18
202309050902	ワイド	2 - 10 2 - 3 3 - 10	1,470 260 3,410	16 1 28
202309050902	馬単	2 → 10	6860	24
202309050902	三連複	2 - 3 - 10	6390	17
202309050902	三連単	2 → 10 → 3	33130	87
202309050903	単勝	9	170	1
202309050903	複勝	9 6 3	110 590 160	1 9 2
202309050903	枠連	4 - 6	720	3
202309050903	馬連	6 - 9	3810	11
202309050903	ワイド	6 - 9 3 - 9 3 - 6	1,310 240 2,860	15 1 27
202309050903	馬単	9 → 6	4750	15
202309050903	三連複	3 - 6 - 9	4450	16
202309050903	三連単	9 → 6 → 3	20450	61
202309050904	単勝	10	860	5
202309050904	複勝	10 1 3	270 280 2,430	3 5 12
202309050904	枠連	1 - 6	1620	5
202309050904	馬連	1 - 10	2800	13
202309050904	ワイド	1 - 10 3 - 10 1 - 3	1,070 7,420 8,750	13 48 53
202309050904	馬単	10 → 1	5670	23
202309050904	三連複	1 - 3 - 10	53770	114
202309050904	三連単	10 → 1 → 3	251150	510
202309050905	単勝	5	230	1
202309050905	複勝	5 11 4	110 120 150	1 2 3
202309050905	枠連	4 - 7	360	1
202309050905	馬連	5 - 11	420	1
202309050905	ワイド	5 - 11 4 - 5 4 - 11	230 360 400	1 2 3
202309050905	馬単	5 → 11	850	1
202309050905	三連複	4 - 5 - 11	860	1
202309050905	三連単	5 → 11 → 4	3470	2
202309050906	単勝	6	720	3
202309050906	複勝	6 1 4	280 710 350	3 6 4
202309050906	枠連	1 - 6	9050	19
202309050906	馬連	1 - 6	8430	16
202309050906	ワイド	1 - 6 4 - 6 1 - 4	1,870 790 1,980	15 8 16
202309050906	馬単	6 → 1	15670	31
202309050906	三連複	1 - 4 - 6	16240	33
202309050906	三連単	6 → 1 → 4	121400	191
202309050907	単勝	11	350	2
202309050907	複勝	11 4 5	170 490 420	2 8 6
202309050907	枠連	4 - 7	1320	6
202309050907	馬連	4 - 11	5290	18
202309050907	ワイド	4 - 11 5 - 11 4 - 5	1,660 970 3,930	20 11 33
202309050907	馬単	11 → 4	8290	28
202309050907	三連複	4 - 5 - 11	18350	52
202309050907	三連単	11 → 4 → 5	78890	228
202309050908	単勝	8	270	1
202309050908	複勝	8 14 3	160 170 650	1 3 9
202309050908	枠連	5 - 8	520	1
202309050908	馬連	8 - 14	840	2
202309050908	ワイド	8 - 14 3 - 8 3 - 14	440 1,960 3,500	2 19 31
202309050908	馬単	8 → 14	1490	2
202309050908	三連複	3 - 8 - 14	12740	36
202309050908	三連単	8 → 14 → 3	35560	99
202309050909	単勝	16	350	1
202309050909	複勝	16 9 14	200 1,410 460	3 13 5
202309050909	枠連	5 - 8	1970	9
202309050909	馬連	9 - 16	12570	38
202309050909	ワイド	9 - 16 14 - 16 9 - 14	3,580 1,190 6,950	40 9 61
202309050909	馬単	16 → 9	15500	56
202309050909	三連複	9 - 14 - 16	46670	140
202309050909	三連単	16 → 9 → 14	144610	434
202309050910	単勝	11	1710	7
202309050910	複勝	11 6 9	390 200 190	7 4 3
202309050910	枠連	6 - 8	630	2
202309050910	馬連	6 - 11	3770	17
202309050910	ワイド	6 - 11 9 - 11 6 - 9	1,160 1,600 630	15 21 7
202309050910	馬単	11 → 6	8960	37
202309050910	三連複	6 - 9 - 11	7020	28
202309050910	三連単	11 → 6 → 9	68800	237
202309050911	単勝	15	610	2
202309050911	複勝	15 10 5	170 110 170	3 1 2
202309050911	枠連	6 - 8	430	1
202309050911	馬連	10 - 15	500	1
202309050911	ワイド	10 - 15 5 - 15 5 - 10	290 720 280	2 8 1
202309050911	馬単	15 → 10	1410	3
202309050911	三連複	5 - 10 - 15	1420	1
202309050911	三連単	15 → 10 → 5	8900	16
202309050912	単勝	2	3250	8
202309050912	複勝	2 12 5	520 220 140	8 3 1
202309050912	枠連	1 - 6	2990	10
202309050912	馬連	2 - 12	9930	28
202309050912	ワイド	2 - 12 2 - 5 5 - 12	2,590 1,380 460	27 15 2
202309050912	馬単	2 → 12	29610	69
202309050912	三連複	2 - 5 - 12	7370	21
202309050912	三連単	2 → 12 → 5	118840	321
202310010101	単勝	8	350	1
202310010101	複勝	8 11 1	160 360 1,220	1 6 12
202310010101	枠連	4 - 6	860	2
202310010101	馬連	8 - 11	1970	8
202310010101	ワイド	8 - 11 1 - 8 1 - 11	710 2,440 7,430	7 26 57
202310010101	馬単	8 → 11	3440	11
202310010101	三連複	1 - 8 - 11	24540	75
202310010101	三連単	8 → 11 → 1	79220	269
202310010102	単勝	1	390	1
202310010102	複勝	1 5 15	170 350 290	1 7 4
202310010102	枠連	1 - 3	1940	11
202310010102	馬連	1 - 5	3180	11
202310010102	ワイド	1 - 5 1 - 15 5 - 15	1,060 530 1,480	12 3 19
202310010102	馬単	1 → 5	4660	16
202310010102	三連複	1 - 5 - 15	6110	16
202310010102	三連単	1 → 5 → 15	29400	65
202310010103	単勝	1	460	2
202310010103	複勝	1 7 8	190 870 130	2 12 1
202310010103	枠連	1 - 5	600	1
202310010103	馬連	1 - 7	16660	45
202310010103	ワイド	1 - 7 1 - 8 7 - 8	4,190 350 2,050	46 1 27
202310010103	馬単	1 → 7	25760	74
202310010103	三連複	1 - 7 - 8	9650	29
202310010103	三連単	1 → 7 → 8	82230	281
202310010104	単勝	11	1940	8
202310010104	複勝	11 1 7	430 210 130	8 3 1
202310010104	枠連	1 - 8	3600	13
202310010104	馬連	1 - 11	7960	28
202310010104	ワイド	1 - 11 7 - 11 1 - 7	2,270 850 510	29 11 4
202310010104	馬単	11 → 1	21000	64
202310010104	三連複	1 - 7 - 11	7030	27
202310010104	三連単	11 → 1 → 7	71880	230
202310010105	単勝	8	620	4
202310010105	複勝	8 9 1	190 1,170 140	4 9 1
202310010105	枠連	7 - 7	15610	28
202310010105	馬連	8 - 9	21770	38
202310010105	ワイド	8 - 9 1 - 8 1 - 9	5,340 410 3,090	40 5 27
202310010105	馬単	8 → 9	31810	62
202310010105	三連複	1 - 8 - 9	19990	49
202310010105	三連単	8 → 9 → 1	169570	325
202310010106	単勝	10	810	6
202310010106	複勝	10 1 7	260 230 460	6 5 8
202310010106	枠連	1 - 7 5 - 7	540 1,600	4 11
202310010106	馬連	1 - 10 7 - 10	1,340 4,040	14 30
202310010106	ワイド	1 - 10 7 - 10 1 - 7	970 2,340 2,220	14 32 30
202310010106	馬単	10 → 1 10 → 7	3,040 8,950	29 60
202310010106	三連複	1 - 7 - 10	18050	61
202310010106	三連単	10 → 1 → 7 10 → 7 → 1	59,320 74,690	386 452
202310010107	単勝	6	380	2
202310010107	複勝	6 4 3	180 200 580	2 3 9
202310010107	枠連	4 - 6	600	3
202310010107	馬連	4 - 6	960	3
202310010107	ワイド	4 - 6 3 - 6 3 - 4	450 930 2,030	5 10 23
202310010107	馬単	6 → 4	1790	6
202310010107	三連複	3 - 4 - 6	5130	18
202310010107	三連単	6 → 4 → 3	20210	65
202310010108	単勝	11	1040	5
202310010108	複勝	11 6 16	280 570 260	4 11 3
202310010108	枠連	3 - 6	4410	21
202310010108	馬連	6 - 11	13710	57
202310010108	ワイド	6 - 11 11 - 16 6 - 16	4,170 1,680 2,200	58 16 30
202310010108	馬単	11 → 6	27690	115
202310010108	三連複	6 - 11 - 16	27520	109
202310010108	三連単	11 → 6 → 16	196900	811
202310010109	単勝	14	3530	10
202310010109	複勝	14 16 11	770 230 330	10 2 6
202310010109	枠連	7 - 8	3380	16
202310010109	馬連	14 - 16	7990	33
202310010109	ワイド	14 - 16 11 - 14 11 - 16	2,120 3,060 800	32 40 5
202310010109	馬単	14 → 16	21990	77
202310010109	三連複	11 - 14 - 16	16280	66
202310010109	三連単	14 → 16 → 11	160520	563
202310010110	単勝	16	800	4
202310010110	複勝	16 7 12	230 160 170	4 1 2
202310010110	枠連	4 - 8	1150	3
202310010110	馬連	7 - 16	1590	2
202310010110	ワイド	7 - 16 12 - 16 7 - 12	630 660 580	3 4 1
202310010110	馬単	16 → 7	3380	6
202310010110	三連複	7 - 12 - 16	3270	1
202310010110	三連単	16 → 7 → 12	16630	4
202310010111	単勝	2	880	5
202310010111	複勝	2 1 10	320 230 270	6 3 4
202310010111	枠連	1 - 1	2490	13
202310010111	馬連	1 - 2	2630	8
202310010111	ワイド	1 - 2 2 - 10 1 - 10	1,180 1,210 1,310	11 13 14
202310010111	馬単	2 → 1	5230	18
202310010111	三連複	1 - 2 - 10	7730	18
202310010111	三連単	2 → 1 → 10	37230	85
202310010112	単勝	2	640	4
202310010112	複勝	2 4 5	270 400 510	4 6 8
202310010112	枠連	1 - 2	1080	5
202310010112	馬連	2 - 4	3620	10
202310010112	ワイド	2 - 4 2 - 5 4 - 5	1,190 1,690 3,240	9 16 39
202310010112	馬単	2 → 4	7140	20
202310010112	三連複	2 - 4 - 5	19280	63
202310010112	三連単	2 → 4 → 5	84820	278
202310010201	単勝	8	310	1
202310010201	複勝	8 11 2	130 150 130	2 3 1
202310010201	枠連	5 - 7	730	2
202310010201	馬連	8 - 11	750	2
202310010201	ワイド	8 - 11 2 - 8 2 - 11	360 250 370	2 1 3
202310010201	馬単	8 → 11	1340	3
202310010201	三連複	2 - 8 - 11	800	1
202310010201	三連単	8 → 11 → 2	3980	3
202310010202	単勝	8	710	4
202310010202	複勝	8 11 4	190 200 190	2 4 3
202310010202	枠連	4 - 6	1110	3
202310010202	馬連	8 - 11	2110	6
202310010202	ワイド	8 - 11 4 - 8 4 - 11	780 720 680	6 4 2
202310010202	馬単	8 → 11	4370	11
202310010202	三連複	4 - 8 - 11	4140	4
202310010202	三連単	8 → 11 → 4	25770	34
202310010203	単勝	5	620	3
202310010203	複勝	5 3 6	210 270 340	2 5 6
202310010203	枠連	3 - 4	1080	5
202310010203	馬連	3 - 5	1690	4
202310010203	ワイド	3 - 5 5 - 6 3 - 6	570 980 1,470	4 10 18
202310010203	馬単	5 → 3	3680	10
202310010203	三連複	3 - 5 - 6	5780	17
202310010203	三連単	5 → 3 → 6	34910	104
202310010204	単勝	5	400	1
202310010204	複勝	5 6 11	170 300 230	1 7 5
202310010204	枠連	5 - 5	980	3
202310010204	馬連	5 - 6	1690	4
202310010204	ワイド	5 - 6 5 - 11 6 - 11	620 620 1,560	4 3 23
202310010204	馬単	5 → 6	2760	5
202310010204	三連複	5 - 6 - 11	6390	23
202310010204	三連単	5 → 6 → 11	28040	98
202310010205	単勝	2	780	4
202310010205	複勝	2 12 18	230 150 190	5 1 3
202310010205	枠連	1 - 6	1130	4
202310010205	馬連	2 - 12	1330	3
202310010205	ワイド	2 - 12 2 - 18 12 - 18	600 990 430	4 10 1
202310010205	馬単	2 → 12	3260	8
202310010205	三連複	2 - 12 - 18	2960	4
202310010205	三連単	2 → 12 → 18	18340	30
202310010206	単勝	8	350	1
202310010206	複勝	8 4 9	180 170 730	3 1 9
